backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
resnet50,resnet50_linear_head,d16_down,2230,2230,8,0.9177157878875732,8,8,True
resnet50,resnet50_linear_head,d16_down,2242,2242,0,0.9636814594268799,0,0,True
resnet50,resnet50_linear_head,d16_down,2265,2265,5,0.9606852531433105,5,5,True
resnet50,resnet50_linear_head,d16_down,2268,2268,5,0.9552427530288696,5,5,True
resnet50,resnet50_linear_head,d16_down,2291,2291,3,0.934916615486145,3,3,True
resnet50,resnet50_linear_head,d16_down,2334,2334,5,0.9614576101303101,5,5,True
resnet50,resnet50_linear_head,d16_down,2340,2340,8,0.9199496507644653,8,8,True
resnet50,resnet50_linear_head,d16_down,2342,2342,8,0.9678459167480469,8,8,True
resnet50,resnet50_linear_head,d16_down,2351,2351,9,0.9565386176109314,9,9,True
resnet50,resnet50_linear_head,d16_down,2391,2391,5,0.9618089199066162,5,5,True
resnet50,resnet50_linear_head,d16_down,2392,2392,2,0.9714459180831909,2,2,True
resnet50,resnet50_linear_head,d16_down,2399,2399,4,0.9673421382904053,4,4,True
resnet50,resnet50_linear_head,d16_down,2414,2414,9,0.8401217460632324,9,9,True
resnet50,resnet50_linear_head,d16_down,2427,2427,5,0.9611908197402954,5,5,True
resnet50,resnet50_linear_head,d16_down,2458,2458,5,0.9721704721450806,5,5,True
resnet50,resnet50_linear_head,d16_down,2501,2501,7,0.96532142162323,7,7,True
resnet50,resnet50_linear_head,d16_down,2502,2502,2,0.9706240892410278,2,2,True
resnet50,resnet50_linear_head,d16_down,2536,2536,3,0.9676070213317871,3,3,True
resnet50,resnet50_linear_head,d16_down,2539,2539,3,0.974303126335144,3,3,True
resnet50,resnet50_linear_head,d16_down,2610,2610,6,0.9479010701179504,6,6,True
resnet50,resnet50_linear_head,d16_down,2623,2623,5,0.9624282121658325,5,5,True
resnet50,resnet50_linear_head,d16_down,2655,2655,9,0.9509503245353699,9,9,True
resnet50,resnet50_linear_head,d16_down,2668,2668,7,0.9468709230422974,7,7,True
resnet50,resnet50_linear_head,d16_down,2676,2676,6,0.9043046832084656,6,6,True
resnet50,resnet50_linear_head,d16_down,2687,2687,1,0.9549950957298279,1,1,True
resnet50,resnet50_linear_head,d16_down,2690,2690,1,0.9404981136322021,1,1,True
resnet50,resnet50_linear_head,d16_down,2704,2704,4,0.9176620841026306,4,4,True
resnet50,resnet50_linear_head,d16_down,2745,2745,8,0.946499764919281,8,8,True
resnet50,resnet50_linear_head,d16_down,2746,2746,7,0.946864664554596,7,7,True
resnet50,resnet50_linear_head,d16_down,2750,2750,0,0.9604473114013672,0,0,True
resnet50,resnet50_linear_head,d16_down,2754,2754,3,0.9467697739601135,3,3,True
resnet50,resnet50_linear_head,d16_down,2757,2757,4,0.8980738520622253,4,4,True
resnet50,resnet50_linear_head,d16_down,2766,2766,5,0.9532052874565125,5,5,True
resnet50,resnet50_linear_head,d16_down,2807,2807,5,0.9194664359092712,4,3,False
resnet50,resnet50_linear_head,d16_down,2844,2844,8,0.9631613492965698,8,8,True
resnet50,resnet50_linear_head,d16_down,2854,2854,7,0.9359177947044373,7,7,True
resnet50,resnet50_linear_head,d16_down,2861,2861,3,0.9555456638336182,3,3,True
resnet50,resnet50_linear_head,d16_down,2888,2888,0,0.9053986668586731,0,0,True
resnet50,resnet50_linear_head,d16_down,2898,2898,4,0.9501643180847168,4,4,True
resnet50,resnet50_linear_head,d16_down,2950,2950,5,0.9475780129432678,5,5,True
resnet50,resnet50_linear_head,d16_down,2958,2958,6,0.9616816639900208,6,6,True
resnet50,resnet50_linear_head,d16_down,3015,3015,8,0.9521065354347229,8,8,True
resnet50,resnet50_linear_head,d16_down,3024,3024,2,0.97544264793396,2,2,True
resnet50,resnet50_linear_head,d16_down,3025,3025,0,0.9275155663490295,0,0,True
resnet50,resnet50_linear_head,d16_down,3034,3034,4,0.9662008285522461,4,4,True
resnet50,resnet50_linear_head,d16_down,3067,3067,2,0.9760586619377136,2,2,True
resnet50,resnet50_linear_head,d16_down,3078,3078,4,0.957419753074646,4,4,True
resnet50,resnet50_linear_head,d16_down,3079,3079,1,0.9717008471488953,1,1,True
resnet50,resnet50_linear_head,d16_down,3083,3083,0,0.9719274044036865,0,0,True
resnet50,resnet50_linear_head,d16_down,3122,3122,4,0.9604582786560059,4,4,True
resnet50,resnet50_linear_head,d16_down,3153,3153,7,0.9488292336463928,7,7,True
resnet50,resnet50_linear_head,d16_down,3157,3157,8,0.9645963311195374,8,8,True
resnet50,resnet50_linear_head,d16_down,3163,3163,2,0.9441558122634888,2,2,True
resnet50,resnet50_linear_head,d16_down,3179,3179,4,0.9154231548309326,4,4,True
resnet50,resnet50_linear_head,d16_down,3191,3191,6,0.9394697546958923,6,6,True
resnet50,resnet50_linear_head,d16_down,3276,3276,3,0.965087890625,3,3,True
resnet50,resnet50_linear_head,d16_down,3287,3287,4,0.9735826253890991,4,4,True
resnet50,resnet50_linear_head,d16_down,3288,3288,7,0.9742114543914795,7,7,True
resnet50,resnet50_linear_head,d16_down,3292,3292,6,0.9333406090736389,6,6,True
resnet50,resnet50_linear_head,d16_down,3318,3318,9,0.9249951839447021,9,9,True
resnet50,resnet50_linear_head,d16_down,3347,3347,0,0.9659380316734314,0,0,True
resnet50,resnet50_linear_head,d16_down,3353,3353,5,0.9574505090713501,3,3,True
resnet50,resnet50_linear_head,d16_down,3362,3362,2,0.9638946056365967,2,2,True
resnet50,resnet50_linear_head,d16_down,3365,3365,4,0.9678542613983154,4,4,True
resnet50,resnet50_linear_head,d16_down,3375,3375,3,0.9268370866775513,3,3,True
resnet50,resnet50_linear_head,d16_down,3383,3383,3,0.9106428623199463,3,3,True
resnet50,resnet50_linear_head,d16_down,3404,3404,7,0.9725143909454346,7,7,True
resnet50,resnet50_linear_head,d16_down,3412,3412,8,0.9280244708061218,8,8,True
resnet50,resnet50_linear_head,d16_down,3413,3413,1,0.9396340847015381,1,1,True
resnet50,resnet50_linear_head,d16_down,3418,3418,6,0.9763412475585938,6,6,True
resnet50,resnet50_linear_head,d16_down,3437,3437,0,0.9687350392341614,0,0,True
resnet50,resnet50_linear_head,d16_down,3446,3446,7,0.9099562764167786,7,7,True
resnet50,resnet50_linear_head,d16_down,3454,3454,2,0.9720169901847839,2,2,True
resnet50,resnet50_linear_head,d16_down,3455,3455,0,0.9390460252761841,0,0,True
resnet50,resnet50_linear_head,d16_down,3458,3458,4,0.9024450182914734,4,4,True
resnet50,resnet50_linear_head,d16_down,3467,3467,7,0.9195393323898315,7,7,True
resnet50,resnet50_linear_head,d16_down,3491,3491,1,0.9647537469863892,1,1,True
resnet50,resnet50_linear_head,d16_down,3494,3494,6,0.9789038896560669,6,6,True
resnet50,resnet50_linear_head,d16_down,3512,3512,4,0.985887348651886,4,4,True
resnet50,resnet50_linear_head,d16_down,3515,3515,6,0.9752854108810425,6,6,True
resnet50,resnet50_linear_head,d16_down,3542,3542,7,0.9844485521316528,7,7,True
resnet50,resnet50_linear_head,d16_down,3550,3550,1,0.9096458554267883,1,1,True
resnet50,resnet50_linear_head,d16_down,3562,3562,3,0.9375389814376831,3,3,True
resnet50,resnet50_linear_head,d16_down,3755,3755,2,0.9824002385139465,2,2,True
resnet50,resnet50_linear_head,d16_down,3763,3763,4,0.9685909152030945,4,4,True
resnet50,resnet50_linear_head,d16_down,3777,3777,6,0.9273810982704163,6,6,True
resnet50,resnet50_linear_head,d16_down,3778,3778,3,0.860560953617096,3,3,True
resnet50,resnet50_linear_head,d16_down,3779,3779,6,0.928554356098175,6,6,True
resnet50,resnet50_linear_head,d16_down,3844,3844,6,0.9805106520652771,6,6,True
resnet50,resnet50_linear_head,d16_down,3851,3851,3,0.9483839273452759,3,3,True
resnet50,resnet50_linear_head,d16_down,3852,3852,5,0.9324876666069031,5,5,True
resnet50,resnet50_linear_head,d16_down,3863,3863,5,0.9670179486274719,5,5,True
resnet50,resnet50_linear_head,d16_down,3867,3867,7,0.8817716240882874,7,7,True
resnet50,resnet50_linear_head,d16_down,3876,3876,0,0.9349749088287354,0,0,True
resnet50,resnet50_linear_head,d16_down,3889,3889,5,0.9535844326019287,5,5,True
resnet50,resnet50_linear_head,d16_down,3891,3891,4,0.9596959352493286,4,4,True
resnet50,resnet50_linear_head,d16_down,3893,3893,9,0.9694600701332092,9,9,True
resnet50,resnet50_linear_head,d16_down,3905,3905,8,0.9624131321907043,8,8,True
resnet50,resnet50_linear_head,d16_down,3914,3914,3,0.9629358649253845,3,3,True
resnet50,resnet50_linear_head,d16_down,3937,3937,1,0.9489930868148804,1,1,True
resnet50,resnet50_linear_head,d16_down,3942,3942,9,0.9453353881835938,9,9,True
resnet50,resnet50_linear_head,d16_down,3948,3948,8,0.9701406359672546,8,8,True
resnet50,resnet50_linear_head,d16_down,3962,3962,6,0.9098888635635376,6,6,True
resnet50,resnet50_linear_head,d16_down,3965,3965,0,0.9822539687156677,0,0,True
resnet50,resnet50_linear_head,d16_down,3994,3994,4,0.9627388119697571,4,4,True
resnet50,resnet50_linear_head,d16_down,3996,3996,9,0.9544538259506226,9,9,True
resnet50,resnet50_linear_head,d16_down,4011,4011,6,0.9829556345939636,6,6,True
resnet50,resnet50_linear_head,d16_down,4023,4023,3,0.9719662070274353,3,3,True
resnet50,resnet50_linear_head,d16_down,4054,4054,4,0.9691641330718994,4,4,True
resnet50,resnet50_linear_head,d16_down,4065,4065,2,0.8871046900749207,2,2,True
resnet50,resnet50_linear_head,d16_down,4069,4069,8,0.9738969802856445,8,8,True
resnet50,resnet50_linear_head,d16_down,4093,4093,6,0.9556244611740112,6,6,True
resnet50,resnet50_linear_head,d16_down,4094,4094,9,0.951269805431366,9,9,True
resnet50,resnet50_linear_head,d16_down,4106,4106,5,0.9643265604972839,5,5,True
resnet50,resnet50_linear_head,d16_down,4130,4130,0,0.9480128288269043,0,0,True
resnet50,resnet50_linear_head,d16_down,4168,4168,3,0.9695640206336975,3,3,True
resnet50,resnet50_linear_head,d16_down,4170,4170,8,0.8764373064041138,8,8,True
resnet50,resnet50_linear_head,d16_down,4172,4172,7,0.9636991024017334,7,7,True
resnet50,resnet50_linear_head,d16_down,4177,4177,8,0.9031144976615906,8,8,True
resnet50,resnet50_linear_head,d16_down,4215,4215,3,0.9637005925178528,3,1,False
resnet50,resnet50_linear_head,d16_down,4229,4229,3,0.9604787230491638,3,3,True
resnet50,resnet50_linear_head,d16_down,4236,4236,7,0.9827229380607605,7,7,True
resnet50,resnet50_linear_head,d16_down,4242,4242,8,0.9663351774215698,8,8,True
resnet50,resnet50_linear_head,d16_down,4254,4254,6,0.967262327671051,6,6,True
resnet50,resnet50_linear_head,d16_down,4290,4290,5,0.9672273397445679,5,4,False
resnet50,resnet50_linear_head,d16_down,4298,4298,1,0.9629713892936707,1,1,True
resnet50,resnet50_linear_head,d16_down,4308,4308,7,0.9151309728622437,7,7,True
resnet50,resnet50_linear_head,d16_down,4311,4311,8,0.9706335663795471,8,8,True
resnet50,resnet50_linear_head,d16_down,4323,4323,3,0.9512484073638916,3,3,True
resnet50,resnet50_linear_head,d16_down,4330,4330,3,0.9553473591804504,3,3,True
resnet50,resnet50_linear_head,d16_down,4341,4341,6,0.9596362113952637,6,6,True
resnet50,resnet50_linear_head,d16_down,4355,4355,8,0.9550222754478455,8,8,True
resnet50,resnet50_linear_head,d16_down,4399,4399,0,0.9270842671394348,0,0,True
resnet50,resnet50_linear_head,d16_down,4403,4403,7,0.9743931293487549,7,7,True
resnet50,resnet50_linear_head,d16_down,4411,4411,6,0.9520280957221985,6,6,True
resnet50,resnet50_linear_head,d16_down,4449,4449,9,0.9530202150344849,9,9,True
resnet50,resnet50_linear_head,d16_down,4463,4463,3,0.8219120502471924,3,3,True
resnet50,resnet50_linear_head,d16_down,4531,4531,3,0.9374886751174927,3,3,True
resnet50,resnet50_linear_head,d16_down,4539,4539,0,0.9668617248535156,0,0,True
resnet50,resnet50_linear_head,d16_down,4547,4547,5,0.9664905071258545,5,5,True
resnet50,resnet50_linear_head,d16_down,4552,4552,8,0.9534685015678406,8,8,True
resnet50,resnet50_linear_head,d16_down,4570,4570,5,0.9726519584655762,5,5,True
resnet50,resnet50_linear_head,d16_down,4590,4590,3,0.9561933875083923,3,3,True
resnet50,resnet50_linear_head,d16_down,4609,4609,3,0.9518030881881714,3,3,True
resnet50,resnet50_linear_head,d16_down,4615,4615,0,0.963013768196106,0,0,True
resnet50,resnet50_linear_head,d16_down,4617,4617,0,0.9708997011184692,0,0,True
resnet50,resnet50_linear_head,d16_down,4620,4620,6,0.9160362482070923,6,6,True
resnet50,resnet50_linear_head,d16_down,4629,4629,4,0.9629356265068054,4,4,True
resnet50,resnet50_linear_head,d16_down,4640,4640,1,0.9583255648612976,1,7,False
resnet50,resnet50_linear_head,d16_down,4642,4642,4,0.9694784879684448,4,4,True
resnet50,resnet50_linear_head,d16_down,4661,4661,7,0.9559417366981506,7,7,True
resnet50,resnet50_linear_head,d16_down,4662,4662,8,0.9818238615989685,8,8,True
resnet50,resnet50_linear_head,d16_down,4675,4675,0,0.9804986715316772,0,0,True
resnet50,resnet50_linear_head,d16_down,4676,4676,8,0.9776423573493958,8,8,True
resnet50,resnet50_linear_head,d16_down,4704,4704,7,0.9592533707618713,7,7,True
resnet50,resnet50_linear_head,d16_down,4723,4723,9,0.9380342364311218,9,9,True
resnet50,resnet50_linear_head,d16_down,4731,4731,6,0.9610421657562256,6,6,True
resnet50,resnet50_linear_head,d16_down,4735,4735,2,0.9396836757659912,2,2,True
resnet50,resnet50_linear_head,d16_down,4740,4740,4,0.9626319408416748,4,4,True
resnet50,resnet50_linear_head,d16_down,4746,4746,6,0.917304277420044,6,6,True
resnet50,resnet50_linear_head,d16_down,4748,4748,7,0.9786087870597839,7,7,True
resnet50,resnet50_linear_head,d16_down,4754,4754,6,0.9438093304634094,6,6,True
resnet50,resnet50_linear_head,d16_down,4785,4785,0,0.9566407203674316,0,0,True
resnet50,resnet50_linear_head,d16_down,4791,4791,7,0.9790704250335693,7,7,True
resnet50,resnet50_linear_head,d16_down,4819,4819,0,0.9741636514663696,0,0,True
resnet50,resnet50_linear_head,d16_down,4821,4821,3,0.9842339754104614,3,3,True
resnet50,resnet50_linear_head,d16_down,4827,4827,6,0.9636766910552979,6,6,True
resnet50,resnet50_linear_head,d16_down,4850,4850,5,0.9444426894187927,5,5,True
resnet50,resnet50_linear_head,d16_down,4881,4881,3,0.9417917728424072,3,3,True
resnet50,resnet50_linear_head,d16_down,4893,4893,0,0.9754258394241333,0,0,True
resnet50,resnet50_linear_head,d16_down,4908,4908,3,0.978923499584198,3,3,True
resnet50,resnet50_linear_head,d16_down,4913,4913,2,0.9582602381706238,2,2,True
resnet50,resnet50_linear_head,d16_down,4921,4921,2,0.9677895903587341,2,2,True
resnet50,resnet50_linear_head,d16_down,4953,4953,5,0.9521137475967407,5,5,True
resnet50,resnet50_linear_head,d16_down,4966,4966,5,0.9468976259231567,5,5,True
resnet50,resnet50_linear_head,d16_down,4990,4990,8,0.9265601634979248,8,8,True
resnet50,resnet50_linear_head,d16_down,5000,5000,8,0.9686459898948669,8,8,True
resnet50,resnet50_linear_head,d16_down,5030,5030,2,0.9802421927452087,2,2,True
resnet50,resnet50_linear_head,d16_down,5062,5062,4,0.9417158365249634,4,4,True
resnet50,resnet50_linear_head,d16_down,5077,5077,4,0.9805623292922974,4,4,True
resnet50,resnet50_linear_head,d16_down,5082,5082,6,0.9608312845230103,6,6,True
resnet50,resnet50_linear_head,d16_down,5092,5092,1,0.9614102244377136,1,1,True
resnet50,resnet50_linear_head,d16_down,5101,5101,5,0.9435697793960571,5,5,True
resnet50,resnet50_linear_head,d16_down,5117,5117,0,0.9836167097091675,0,0,True
resnet50,resnet50_linear_head,d16_down,5123,5123,1,0.9223208427429199,1,1,True
resnet50,resnet50_linear_head,d16_down,5135,5135,4,0.9512940049171448,4,4,True
resnet50,resnet50_linear_head,d16_down,5183,5183,2,0.9627024531364441,2,2,True
resnet50,resnet50_linear_head,d16_down,5213,5213,4,0.97528475522995,4,4,True
resnet50,resnet50_linear_head,d16_down,5218,5218,2,0.9801066517829895,2,2,True
resnet50,resnet50_linear_head,d16_down,5220,5220,1,0.9296154975891113,3,3,True
resnet50,resnet50_linear_head,d16_down,5237,5237,2,0.972085177898407,2,2,True
resnet50,resnet50_linear_head,d16_down,5256,5256,1,0.9672990441322327,1,1,True
resnet50,resnet50_linear_head,d16_down,5284,5284,9,0.936663806438446,9,9,True
resnet50,resnet50_linear_head,d16_down,5301,5301,9,0.9622082710266113,9,9,True
resnet50,resnet50_linear_head,d16_down,5318,5318,2,0.9483651518821716,2,2,True
resnet50,resnet50_linear_head,d16_down,5332,5332,5,0.9406012296676636,5,5,True
resnet50,resnet50_linear_head,d16_down,5333,5333,2,0.9066280722618103,2,2,True
resnet50,resnet50_linear_head,d16_down,5360,5360,9,0.9394192099571228,9,9,True
resnet50,resnet50_linear_head,d16_down,5381,5381,5,0.958344042301178,5,5,True
resnet50,resnet50_linear_head,d16_down,5382,5382,6,0.9412519335746765,6,6,True
resnet50,resnet50_linear_head,d16_down,5395,5395,2,0.9591715931892395,2,2,True
resnet50,resnet50_linear_head,d16_down,5402,5402,4,0.9788081049919128,4,4,True
resnet50,resnet50_linear_head,d16_down,5408,5408,6,0.9682822227478027,6,6,True
resnet50,resnet50_linear_head,d16_down,5436,5436,7,0.9783099293708801,7,7,True
resnet50,resnet50_linear_head,d16_down,5447,5447,9,0.9422614574432373,9,9,True
resnet50,resnet50_linear_head,d16_down,5450,5450,7,0.9596421718597412,7,7,True
resnet50,resnet50_linear_head,d16_down,5451,5451,8,0.7981859445571899,8,8,True
resnet50,resnet50_linear_head,d16_down,5452,5452,9,0.9643129706382751,9,9,True
resnet50,resnet50_linear_head,d16_down,5467,5467,4,0.9655085206031799,4,4,True
resnet50,resnet50_linear_head,d16_down,5478,5478,0,0.9660835266113281,0,0,True
resnet50,resnet50_linear_head,d16_down,5488,5488,1,0.9647865891456604,7,7,True
resnet50,resnet50_linear_head,d16_down,5496,5496,5,0.9627172946929932,5,5,True
resnet50,resnet50_linear_head,d16_down,5508,5508,9,0.9447128176689148,9,9,True
resnet50,resnet50_linear_head,d16_down,5512,5512,2,0.9053283929824829,9,9,True
resnet50,resnet50_linear_head,d16_down,5525,5525,8,0.9625974893569946,8,8,True
resnet50,resnet50_linear_head,d16_down,5528,5528,3,0.9292513132095337,5,5,True
resnet50,resnet50_linear_head,d16_down,5556,5556,4,0.9565069675445557,4,4,True
resnet50,resnet50_linear_head,d16_down,5560,5560,1,0.9782595634460449,1,1,True
resnet50,resnet50_linear_head,d16_down,5572,5572,9,0.9468514919281006,9,9,True
resnet50,resnet50_linear_head,d16_down,5580,5580,6,0.9692922234535217,6,6,True
resnet50,resnet50_linear_head,d16_down,5590,5590,9,0.9549596905708313,9,9,True
resnet50,resnet50_linear_head,d16_down,5623,5623,4,0.954469621181488,4,4,True
resnet50,resnet50_linear_head,d16_down,5677,5677,2,0.9151768684387207,2,2,True
resnet50,resnet50_linear_head,d16_down,5694,5694,8,0.9591658115386963,8,8,True
resnet50,resnet50_linear_head,d16_down,5701,5701,5,0.9487605094909668,5,5,True
resnet50,resnet50_linear_head,d16_down,5705,5705,8,0.9466584324836731,8,8,True
resnet50,resnet50_linear_head,d16_down,5719,5719,7,0.9703671932220459,7,7,True
resnet50,resnet50_linear_head,d16_down,5729,5729,6,0.9326317310333252,6,6,True
resnet50,resnet50_linear_head,d16_down,5756,5756,2,0.9575448036193848,2,2,True
resnet50,resnet50_linear_head,d16_down,5788,5788,9,0.9145819544792175,9,9,True
resnet50,resnet50_linear_head,d16_down,5789,5789,4,0.9507887363433838,4,4,True
resnet50,resnet50_linear_head,d16_down,5824,5824,2,0.9669525623321533,2,2,True
resnet50,resnet50_linear_head,d16_down,5848,5848,7,0.9310151934623718,7,7,True
resnet50,resnet50_linear_head,d16_down,5851,5851,9,0.9846233129501343,9,9,True
resnet50,resnet50_linear_head,d16_down,5857,5857,6,0.9110332727432251,4,4,True
resnet50,resnet50_linear_head,d16_down,5858,5858,6,0.934196949005127,6,4,False
resnet50,resnet50_linear_head,d16_down,5912,5912,0,0.9519951343536377,0,0,True
resnet50,resnet50_linear_head,d16_down,5915,5915,9,0.8404436707496643,9,9,True
resnet50,resnet50_linear_head,d16_down,5918,5918,0,0.9465417861938477,0,0,True
resnet50,resnet50_linear_head,d16_down,5924,5924,5,0.9719294309616089,5,5,True
resnet50,resnet50_linear_head,d16_down,5977,5977,7,0.9816650748252869,7,7,True
resnet50,resnet50_linear_head,d16_down,5981,5981,9,0.980739951133728,9,9,True
